Date,Supply,AddressCount,Uncles,BtcPrice,Price
2017-06-03,0.5657777268542556,0.03372537659529631,0.1416243654822335,0.12198117497034092,224.3
2017-06-04,0.5665428676292517,0.034208639646980565,0.132994923857868,0.12086797915762956,244.96
2017-06-05,0.5673238456556331,0.03471524168896948,0.14467005076142134,0.13032230415854418,247.75
2017-06-06,0.5680960818002543,0.03529053507935939,0.132994923857868,0.13897178336059704,264.26
2017-06-07,0.5688764539101703,0.035883556997094904,0.1517766497461929,0.12961675751668486,255.77
2017-06-08,0.5696529051258565,0.03638517791206527,0.15532994923857868,0.135224546751611,259.41
2017-06-09,0.5704298832254255,0.03692899111530299,0.15126903553299492,0.13588305695067968,279.11
2017-06-10,0.571221157441022,0.037509359363596215,0.13908629441624365,0.1405292122441087,335.95
2017-06-11,0.5720059114685654,0.03825275240073584,0.1649746192893401,0.14434961665299126,339.68
2017-06-12,0.5727955523441244,0.03904694757741414,0.1939086294416244,0.12780324133353543,394.66
2017-06-13,0.573590123974689,0.0398423478654679,0.19746192893401016,0.13074040587223856,388.09
2017-06-14,0.5743844892423993,0.040557420785284314,0.17969543147208122,0.11789945699039936,343.84
2017-06-15,0.5751768874769465,0.04125966596401532,0.16548223350253807,0.1166033416779467,344.68
2017-06-16,0.5759741242618195,0.0419039185053341,0.16446700507614215,0.12005790708734668,353.61
2017-06-17,0.5767693413251411,0.042525769365195795,0.19289340101522845,0.12771439471937535,368.1
2017-06-18,0.5775726636188638,0.043233196522841265,0.18375634517766498,0.12167805122791248,351.53
2017-06-19,0.578377263606003,0.044044249868649556,0.2015228426395939,0.12571273276506342,358.2
2017-06-20,0.5791278096974377,0.044877329972375896,0.18984771573604065,0.1329040822406071,350.53
2017-06-21,0.5798626590398563,0.045311732452848606,0.16395939086294417,0.12889030578914085,325.3
2017-06-22,0.5806082568134894,0.04606289176329673,0.17817258883248732,0.13125258047151422,320.97
2017-06-23,0.5813417494299089,0.04681306020439171,0.15736040609137056,0.1306045228152879,326.85
2017-06-24,0.582086271482281,0.04749351964747975,0.17766497461928935,0.12431731829560835,304.54
2017-06-25,0.5828276497941505,0.04808393049056844,0.16954314720812183,0.12178257665633607,279.36
2017-06-26,0.5835779060994501,0.04879391516235514,0.1888324873096447,0.11679148744910917,253.68
2017-06-27,0.5843248825525773,0.049356166569637344,0.14670050761421322,0.12398806319607403,286.14
2017-06-28,0.5850735538155281,0.050029890779149225,0.18426395939086296,0.12366926063938205,315.86
2017-06-29,0.5858325168769953,0.05068211044567241,0.1883248730964467,0.12266059025509432,292.9
2017-06-30,0.5865871902255146,0.051319025197727304,0.16142131979695432,0.11859455108941627,280.68
2017-07-01,0.5873369986795134,0.05180115008866808,0.15736040609137056,0.11566783909355549,261.0
2017-07-02,0.5880876281942298,0.052253830091668535,0.14263959390862946,0.1215160368138559,283.99
2017-07-03,0.5888500291730336,0.05298685917097924,0.18578680203045686,0.12339749452548068,276.41
2017-07-04,0.5896190205910754,0.05366690352014907,0.20050761421319796,0.12573886412216934,269.05
2017-07-05,0.5903709980503926,0.054243080658880984,0.18477157360406093,0.12629284889281442,266.0
2017-07-06,0.5911276472134732,0.05471553787856532,0.16446700507614215,0.12557684970811273,265.88
2017-07-07,0.5918944520634,0.055282931094382794,0.18934010152284264,0.12033489947266923,240.94
2017-07-08,0.5926550309021086,0.055794099169472054,0.15583756345177666,0.12300029789747102,245.67
2017-07-09,0.5934120796188007,0.056195039724086265,0.13756345177664975,0.12020424268713972,237.72
2017-07-10,0.5940986751789277,0.056693272937078966,0.13248730964467006,0.11145546432808442,205.76
2017-07-11,0.5947721908466579,0.05725908611798195,0.12081218274111677,0.11042588885811197,190.55
2017-07-12,0.5954448591094761,0.057810371011747505,0.12233502538071067,0.11454419073800179,224.15
2017-07-13,0.5961128512778315,0.058457368528977045,0.09949238578680203,0.11241709826958154,205.41
2017-07-14,0.5967808346647896,0.05888737904799254,0.10456852791878174,0.10571701830762878,197.14
2017-07-15,0.5974595269666705,0.05925670551419063,0.08984771573604061,0.09217574905535145,169.1
2017-07-16,0.5981342105603416,0.05968429242032881,0.08934010152284264,0.08898772348843165,155.42
2017-07-17,0.5987950854055768,0.06019941058270429,0.10101522842639593,0.10567520813625936,189.97
2017-07-18,0.5994681005336178,0.06087206358210465,0.09746192893401015,0.11021161172984356,227.09
2017-07-19,0.6001561011174332,0.06135302353204915,0.11218274111675128,0.1082465336754799,194.41
2017-07-20,0.6008443607524914,0.06191432424035737,0.11776649746192894,0.13873660114664396,226.33
2017-07-21,0.6015143375168068,0.06243001817816778,0.08934010152284264,0.12875964900361134,216.33
2017-07-22,0.6021973853921212,0.06278774879490871,0.07969543147208122,0.13719485107739585,230.47
2017-07-23,0.6028853771945388,0.06328015730292004,0.09492385786802032,0.13301906021187304,228.32
2017-07-24,0.6035614438584025,0.06379052197042566,0.08883248730964469,0.13337444666851328,225.48
2017-07-25,0.6042553191975144,0.06434042768117264,0.10507614213197969,0.12392534793901985,203.59
2017-07-26,0.6049442023118337,0.06480300298757823,0.10659898477157362,0.12270240042646374,202.88
2017-07-27,0.605628523489866,0.06520332759637831,0.09289340101522844,0.12963766260236959,202.93
2017-07-28,0.6063221880754242,0.06562409892818198,0.12944162436548223,0.1356426484653054,191.21
2017-07-29,0.607010438929084,0.06598689101269982,0.0802030456852792,0.13181179151358047,206.14
2017-07-30,0.6077050167800397,0.06656458123571425,0.0969543147208122,0.13353646108256986,196.78
2017-07-31,0.6083810746625056,0.06705231658961408,0.12030456852791879,0.1396407461025081,201.33
